x,y,RoadType,lon,lat
2679736,1249236,rt432,8.494694793893323,47.389126149174004
2679384,1249799,rt433,8.490133169505011,47.39423194461693
2684034,1246981,rt433,8.551189143972193,47.36831192399511
2679498,1249117,rt433,8.491521817167133,47.388084697246775
2684618,1248137,rt433,8.559138463141036,47.37863349823953
2682752,1246182,rt433,8.534070732974275,47.36128842149606
2684832,1245440,rt433,8.561460876153673,47.3543508985759
2683563,1246902,rt433,8.544939447657548,47.36766133888569
2684449,1248528,rt433,8.556974650552226,47.3821715712802
2682455,1247296,rt433,8.530344793486975,47.37134430007525
2681891,1249642,rt433,8.523307600103024,47.392513090175754
2682123,1247075,rt433,8.525909075476648,47.369398215889184
2683294,1252667,rt433,8.542452106604971,47.41954184453227
2682089,1248077,rt433,8.525642737203908,47.378413833355935
2683562,1248472,rt433,8.545219307592697,47.381781042224105
2683770,1251160,rt432,8.5484768672297,47.405928626072054
2681669,1249156,rt433,8.520278759654603,47.38816987959378
2682884,1245707,rt439,8.535729976178176,47.35699996151548
2679494,1249289,rt439,8.491499408084819,47.38963204591085
2682391,1248538,rt432,8.529726162337285,47.38252208266007
2683111,1248663,rt433,8.539283068737555,47.38355581828297
2683785,1248275,rt432,8.548135173247525,47.3799810332761
2681043,1247714,rt433,8.511727677969109,47.37527871241522
2683755,1248691,rt433,8.547815817683915,47.38372607568761
2680350,1248747,rt433,8.502738155363948,47.3846537765971
2683596,1248947,rt433,8.545758245617366,47.38604856295876
2680348,1249613,rt432,8.502867199644513,47.39244229639013
2684162,1247861,rt433,8.553049014875317,47.376209741618126
2683296,1247930,rt433,8.54159631029155,47.37694032799328
2681214,1248475,rt432,8.514129725063016,47.382101636109724
2681959,1247279,rt433,8.523775388564847,47.371253287710225
2682011,1247274,rt433,8.524462872977491,47.371201851290714
2683007,1251295,rt433,8.538394425849125,47.407239334002945
2683430,1252227,rt433,8.544172021133225,47.41556759810546
2684207,1248128,rt433,8.553695033660471,47.37860521388082
2683988,1253278,rt433,8.551762748515975,47.42494853378688
2682384,1249102,rt432,8.529737319491263,47.3875952114766
2683340,1251614,rt433,8.542865272405464,47.41006612885398
2683327,1247076,rt433,8.541847773736075,47.3692560700144
2683612,1251474,rt433,8.546442561585302,47.4087725914635
2683816,1253831,rt433,8.549587201976637,47.42994369762322
2682659,1247507,rt433,8.533084402819297,47.37321634752173
2684362,1246542,rt432,8.555448383444068,47.364321928842
2683513,1246864,rt432,8.54427048320902,47.36732592845931
2683162,1247793,rt433,8.539796715863718,47.37572516310425
2678921,1247844,rt432,8.48365624514667,47.3767054274055
2682482,1243260,rt433,8.529959115222555,47.335043385172305
2682881,1247834,rt433,8.536083993535264,47.376129296311554
2678405,1249480,rt433,8.47711109539161,47.39148029833725
2682220,1248290,rt433,8.527416340779975,47.38031308877536
2681906,1249536,rt433,8.523486847546234,47.39155793037732
2683798,1248761,rt432,8.548398312308121,47.38435014081159
2681084,1248273,rt433,8.512371769494742,47.38030098191214
2683243,1247080,rt433,8.540736531019204,47.36930265957241
2683340,1246774,rt432,8.54196365193839,47.36653842396688
2685213,1246546,rt433,8.566713529837898,47.36424842011231
2681870,1248133,rt432,8.522753365933784,47.37894471090374
2679884,1246863,rt433,8.496231203654983,47.36776681455938
2679182,1248494,rt432,8.487226863265997,47.382519851142625
2685844,1246502,rt433,8.575057393296037,47.363770824291024
2683806,1248761,rt433,8.548504245649287,47.384349123194774
2685603,1246183,rt432,8.571806417536472,47.360933292680755
2680339,1247582,rt433,8.502383363970434,47.37417778851671
2684332,1252124,rt432,8.556103559381244,47.414526384306996
2681818,1249482,rt433,8.522311540911996,47.39108322529812
2683478,1249123,rt433,8.544228516515743,47.38764635164232
2685519,1251551,rt439,8.571720632174035,47.40922017267936
2681115,1248324,rt433,8.512791476583713,47.380755829432985
2680317,1249597,rt433,8.502453769398246,47.39230218275468
2683810,1247262,rt433,8.548276507851899,47.37086758649137
2682153,1243818,rt433,8.525708888634169,47.34010282374192
2682521,1250192,rt432,8.531752629499357,47.39738079802904
2680814,1245181,rt433,8.508238704318474,47.35252643131906
2682137,1248207,rt433,8.526302127791606,47.37957699080014
2682914,1250299,rt433,8.536977727129855,47.39829372729597
2683812,1253826,rt432,8.54953325175107,47.42989924094651
2680959,1248037,rt433,8.510673984029404,47.37819390980895
2683031,1246754,rt433,8.537869628081442,47.36639755922608
2684761,1246480,rt433,8.56071807469546,47.363713145330856
2684134,1246890,rt433,8.5524958106513,47.36748076831479
2679117,1249086,rt433,8.486470850832683,47.387851767160264
2681299,1243084,rt433,8.514276699866738,47.333607436333004
2683241,1247928,rt433,8.540867746922316,47.37692929185397
2683084,1247996,rt433,8.538801714317092,47.37756065609097
2683851,1247188,rt432,8.548805418359986,47.37019686163413
2683311,1249151,rt433,8.54202223260535,47.387919305545026
2683738,1251653,rt433,8.548145308647573,47.41036637433449
2680601,1252682,rt433,8.506771153696345,47.420011932755436
2683203,1248143,rt439,8.540404602678446,47.378867663736315
2683345,1249239,rt433,8.542488874060199,47.388706417694124
2682186,1247876,rt433,8.526890131381286,47.37659407146568
2684512,1250937,rt432,8.558263997615343,47.40382832610884
2681762,1252008,rt439,8.522031795701604,47.41380730755827
2682086,1249809,rt433,8.525920778509208,47.393990707165585
2683248,1247060,rt433,8.540799001834113,47.36912216030767
2683161,1249982,rt433,8.540190336141587,47.39541170873029
2684381,1245579,rt433,8.555518438543144,47.35565886788736
2682058,1247870,rt433,8.525194337640622,47.37655606403802
2682564,1248809,rt433,8.532066903212575,47.384937625314244
2682523,1249939,rt433,8.531732437684067,47.395105236804554
2682786,1248390,rt433,8.534929074227428,47.38114155075032
2682678,1246308,rt433,8.533114533178459,47.362430878604904
2684680,1247803,rt433,8.559896162840868,47.37562176058185
2679133,1250737,rt433,8.48697482911156,47.40269794256073
2684375,1247266,rt433,8.55575690041838,47.370831459500316
2680782,1248829,rt433,8.508473433543955,47.38533840676021
2683205,1247952,rt439,8.540395574311644,47.37714967952842
2684791,1245096,rt439,8.560853163048868,47.35126244610435
2680797,1248786,rt432,8.508664298938621,47.384949851553465
2682907,1247547,rt439,8.536375065633582,47.37354492690552
2683545,1252542,rt433,8.545754594802426,47.418385887396326
2683622,1252076,rt433,8.546687660853133,47.41418526155262
2682953,1251809,rt432,8.537774448884155,47.411868682002485
2683894,1253039,rt432,8.550472204011347,47.42281114158308
2685944,1245370,rt433,8.576163815256685,47.35357731555659
2683472,1247888,rt432,8.54391868852857,47.376540334250684
2683280,1248090,rt433,8.541414245029612,47.378381287856875
2682484,1242971,rt432,8.529932400483434,47.33244401481649
2686057,1251143,rt432,8.57876939778826,47.40548085106805
2682887,1249529,rt433,8.53647741329667,47.39137227007607
2682495,1243870,rt432,8.5302433653494,47.340527784478674
2684550,1252132,rt433,8.558993387571665,47.414570372771344
2682274,1248542,rt433,8.528177670185253,47.38257267709231
2681239,1248508,rt432,8.514466745732102,47.38239533584455
2682154,1245409,rt433,8.526013826682776,47.354411303818004
2681956,1248185,rt433,8.523901561354279,47.37940167529027
2683890,1252069,rt432,8.550237102157059,47.41408821852742
2682388,1247982,rt433,8.529584080044705,47.37752214341148
2683433,1247894,rt433,8.54340345720504,47.37659923386048
2682068,1249206,rt433,8.525571757843279,47.38856996214582
2682984,1248351,rt439,8.537543539590462,47.38076590116413
2681652,1248025,rt433,8.519847256885123,47.378000476097206
2683396,1251188,rt433,8.543527694462252,47.40622790601873
2681686,1246315,rt433,8.51998541328893,47.362617525585854
2681676,1243786,rt439,8.519391992721888,47.33987429085334
2683790,1252065,rt432,8.548911445708658,47.41406497857209
2680557,1249776,rt432,8.505664504970445,47.39388269055076
2681615,1247694,rt432,8.51929701475849,47.37502824562558
2683801,1247987,rt432,8.548293094954582,47.37738891515707
2681799,1247629,rt433,8.52172118848931,47.37442085908743
2682072,1245235,rt432,8.52489673704514,47.352856657902876
2682869,1246138,rt439,8.535611199208144,47.3608780111907
2684422,1247156,rt433,8.556358356373893,47.36983617093825
2679237,1248964,rt433,8.488038366244405,47.38674014826491
2679939,1249152,rt433,8.497368108812033,47.388346102109864
2683602,1252222,rt433,8.546449989457058,47.415500815195855
2681517,1249566,rt433,8.518340580631845,47.39187598382496
2683791,1250575,rt432,8.548645425987669,47.40066488832142
2680539,1246274,rt433,8.504795924754555,47.36238995148703
2681994,1247612,rt433,8.524299729512423,47.374243735897835
2682245,1247050,rt433,8.52751951896362,47.36915816622904
2679263,1253612,rt432,8.489206730236242,47.42853814933201
2682082,1247997,rt433,8.525535383469451,47.37769523476456
2679446,1250552,rt433,8.491088073760753,47.40099648743217
2684428,1251056,rt432,8.557173763467656,47.404909297989896
2681751,1249322,rt433,8.521394993526117,47.38965260662669
2685545,1252386,rt433,8.572224890395615,47.41672612527876
2679892,1249709,rt432,8.496845172047651,47.393361123493015
2683394,1250098,rt433,8.543297917939553,47.39642547362502
2683279,1246777,rt432,8.541156737210418,47.36657311527313
2683133,1243603,rt432,8.538635094940394,47.33804639676861
2683744,1251860,rt433,8.548263579202262,47.412227214782796
2681791,1247860,rt433,8.521657485370884,47.376499326739165
2682702,1247028,rt433,8.533565187583221,47.3689031186523
2682800,1246416,rt433,8.534749325184029,47.3633868514641
2682983,1251536,rt433,8.538121224573942,47.4094097388178
2679488,1247327,rt433,8.491071463233736,47.37198766114486
2683349,1248154,rt433,8.542339737929353,47.37894813766767
2682085,1247997,rt433,8.525575103672164,47.377694861036346
2683543,1246792,rt432,8.544654172112548,47.3666746025352
2679901,1248935,rt433,8.496826129991081,47.38639914364976
2683324,1246857,rt433,8.541767302088815,47.36728689827805
2683517,1251511,rt433,8.545190937788316,47.40911739767227
2681639,1247327,rt433,8.519547828321226,47.37172469274558
2682882,1247188,rt433,8.535977622794151,47.37031944729308
2683640,1247662,rt433,8.546100731684925,47.37448653148973
2680524,1250637,rt433,8.505382471145476,47.40163000881099
2679762,1248182,rt433,8.494851231047925,47.37964394342145
2686940,1251198,rt432,8.590477036709052,47.40585949511672
2682917,1246791,rt433,8.536367435328316,47.36674466778337
2680575,1252586,rt433,8.506409327072298,47.41915175867821
2687292,1247610,rt433,8.594439798208565,47.3735451961497
2680664,1248212,rt433,8.506799655836023,47.37980393693261
2682127,1249172,rt433,8.52634683979886,47.38825683540603
2684850,1246771,rt433,8.561951267280293,47.36631876075759
2683181,1246915,rt433,8.539885122701326,47.36782657963662
2683910,1247252,rt432,8.549598464813895,47.370764927018854
2679363,1249389,rt432,8.489782299574516,47.390547181197796
2679055,1249102,rt432,8.48565263149771,47.38800310469038
2683727,1249027,rt432,8.54750793072275,47.38675139289734
2684816,1246232,rt433,8.56139911047972,47.36147571444772
2682015,1247203,rt432,8.52450281954432,47.370562821752486
2681590,1252017,rt432,8.519754599461857,47.41390958213306
2680765,1247993,rt433,8.508097438950259,47.37782200776682
2680016,1245827,rt433,8.497793463441612,47.358433568676965
2683070,1249586,rt433,8.53891154741468,47.39186183749696
2683896,1246279,rt433,8.549230813594878,47.36201615400951
2681354,1248713,rt432,8.516026761132133,47.38422478952897
2683184,1249779,rt433,8.540457204356363,47.39358316183187
2681566,1248000,rt433,8.518704047034058,47.37778629285469
2680862,1248026,rt433,8.509387694384273,47.378106893479526
2678853,1252026,rt432,8.483493197765524,47.414323971468896
2683782,1247037,rt433,8.547863727585874,47.36884763884154
2682368,1250130,rt432,8.52971473296561,47.39684236301557
2681252,1248536,rt432,8.514643966223664,47.38264554763332
2684001,1246079,rt433,8.550583090958066,47.36020410217839
2680771,1248005,rt433,8.508179045395254,47.37792919323253
2680327,1252723,rt432,8.50314784627656,47.420414144232254
2683724,1249034,rt432,8.547469513855534,47.3868147274377
2683156,1247872,rt433,8.539731955850373,47.376436396234645
2685134,1246616,rt432,8.565681145101225,47.36488816469181
2680330,1250526,rt432,8.502792793007487,47.40065543659445
2683527,1247709,rt433,8.544613469861579,47.374923553191124
2683095,1251484,rt433,8.539595326056766,47.40892796519546
2683227,1247748,rt433,8.54064891867413,47.375312254805884
2681311,1250392,rt433,8.515762559196068,47.39932995092671
2681920,1247242,rt432,8.523252317541878,47.370925381045765
2684579,1246365,rt432,8.558287308065113,47.362702289512896
2682671,1246541,rt432,8.53306489488721,47.364527221440085
2682827,1246961,rt433,8.53520752500485,47.368284862537095
2683737,1246333,rt432,8.547136368017565,47.362522017394774
2680076,1250676,rt432,8.499455210675816,47.402035370538535
2682974,1247235,rt433,8.537204248897734,47.370730558971786
2683900,1249231,rt433,8.549837098787776,47.38856401968996
2681839,1245743,rt432,8.521906048518359,47.35745429876333
2682102,1247676,rt433,8.525741303016378,47.37480586549716
2683732,1247471,rt433,8.54728301157331,47.372757115438695
2682245,1248220,rt433,8.527734494147554,47.37968043235938
2681586,1248317,rt432,8.519026637898266,47.38063472152232
2684206,1247831,rt433,8.553625914584641,47.37593431974724
2681650,1243301,rt432,8.518959648650238,47.33551566224133
2683494,1247909,rt433,8.544213880226755,47.37672640736787
2683177,1248551,rt433,8.540136188110075,47.382540234295234
2683288,1247648,rt433,8.541437916907578,47.37440521059003
2679733,1248805,rt432,8.494578257058109,47.38525035399316
2682708,1245902,rt433,8.53343664133331,47.358775786857784
2679439,1250897,rt433,8.491056642682656,47.40410004414953
2683910,1247688,rt433,8.549680193140114,47.374686031499465
2684116,1247686,rt433,8.552407103950573,47.37464177986261
2681877,1249473,rt432,8.523091254379512,47.39099495447532
2679421,1253463,rt432,8.491274182804208,47.42717910505747
2683215,1248475,rt433,8.540625221926245,47.38185194134917
2678665,1251009,rt432,8.480823371979454,47.40520020612673
2682379,1247668,rt433,8.529407127951483,47.37469934664481
2679285,1249152,rt433,8.488707316828682,47.388425135407765
2680102,1247932,rt433,8.499308295664026,47.37735434133855
2686966,1251195,rt432,8.590820872913477,47.40582908244015
2683018,1250318,rt433,8.538358750848861,47.39845149977848
2685170,1247453,rt433,8.566316898747235,47.372410941130454
2684086,1246517,rt433,8.551790364790538,47.36413236597523
2683161,1247714,rt433,8.53976879857679,47.37501481326539
2681437,1246034,rt433,8.516638466302865,47.36012118153205
2683619,1252056,rt433,8.546644171745193,47.414005777580456
2682797,1249018,rt433,8.535190929399484,47.38678799323217
2679461,1249140,rt433,8.491035921079764,47.388296009494155
2682474,1242679,rt432,8.529746398461153,47.32981916276656
2682286,1248261,rt433,8.528284895513659,47.38004404154531
2682686,1247123,rt433,8.533370927322881,47.369759498863544
2683300,1247653,rt433,8.541597717940503,47.374448660542456
2681140,1242123,rt433,8.511999361610687,47.32498423157008
2682460,1243972,rt433,8.529799053323897,47.341449497175205
2680276,1246922,rt433,8.501430943151872,47.36824979596672
2681091,1247259,rt433,8.512280750112184,47.37118080219097
2682407,1248591,rt439,8.529947782909732,47.3829967298444
2686494,1245086,rt432,8.583387645230893,47.35095126235347
2684483,1246302,rt433,8.557004741026667,47.362148019658676
2679978,1248575,rt433,8.497781440271934,47.3831521735087
2683505,1252042,rt433,8.54513116389166,47.41389433951972
2682843,1247462,rt433,8.535512038076556,47.37278853874616
2682236,1249250,rt432,8.527804630608504,47.38894471905488
2683790,1248649,rt432,8.548271405794319,47.38334390531697
2681447,1248974,rt433,8.517305750147411,47.386560570205944
2681831,1247205,rt432,8.522067337381909,47.370603682684845
2682524,1249702,rt433,8.531701955658118,47.392973692560155
2682568,1247574,rt433,8.531892017857725,47.373830313081605
2678370,1247525,rt432,8.476305190192639,47.373902274110996
2681833,1252368,rt433,8.523038395113234,47.417036069279746
2682937,1251104,rt433,8.53743167625639,47.4055304362146
2682501,1251971,rt433,8.531816004098545,47.4133823790446
2684274,1245581,rt433,8.554102720799014,47.355690543427556
2680612,1251258,rt433,8.506660086101146,47.40720410786523
2683157,1251541,rt433,8.540427293004702,47.409432755277905
2680731,1248737,rt433,8.507781491895239,47.38451726613366
2681513,1248154,rt433,8.518030369436516,47.37917783428252
2678141,1247289,rt433,8.473232208607497,47.37180700754965
2682614,1246449,rt433,8.532293425136599,47.36370697516221
2683072,1247959,rt433,8.538635966732247,47.37722941466053
2682081,1247138,rt433,8.525364629660451,47.369970033064334
2682484,1248854,rt433,8.531015850452665,47.385352347245544
2682764,1246975,rt433,8.534376137422102,47.36841868511836
2680080,1250578,rt433,8.499490645368814,47.40115353503741
2682817,1248362,rt433,8.535334360365642,47.38088584077274
2683380,1248146,rt433,8.542748697947257,47.37887226857449
2684679,1247277,rt433,8.559783418178991,47.37089139188137
2681940,1246880,rt432,8.523450831299588,47.36766727989575
2681558,1242967,rt433,8.517681761199391,47.33252321355055
2682917,1247489,rt433,8.536496712157835,47.37302205269211
2682535,1250212,rt432,8.531941749735724,47.39755891024965
2683258,1250127,rt433,8.541502039034343,47.39670348450904
2680572,1252562,rt433,8.506365248550079,47.41893628664519
2678656,1251940,rt432,8.480867955022823,47.413574104536416
2682707,1244776,rt439,8.533215514345066,47.34864930234403
2683965,1246141,rt433,8.550118231296521,47.36076627956392
2679022,1249097,rt433,8.485214738493784,47.387962096733425
2683797,1247071,rt432,8.54806865863736,47.36915150628093
2681804,1246621,rt433,8.521603200773908,47.36535487935749
2683852,1247185,rt433,8.54881809460041,47.37016975428871
2682286,1247858,rt433,8.528210800923278,47.376419710053085
2685797,1251491,rt433,8.575392001759269,47.40864441705052
2683348,1243277,rt432,8.541418967200979,47.33508738400928
2683099,1247900,rt433,8.538982490236634,47.376695401531435
2682538,1247586,rt433,8.531497057762971,47.37394199210975
2683789,1248550,rt432,8.548239626477326,47.38245369251443
2680016,1248917,rt439,8.498345774876173,47.38622330507613
2683183,1247961,rt433,8.540105969271584,47.377233397542554
2685190,1250954,rt432,8.567248341704385,47.4038938562346
2682709,1249041,rt433,8.534029858125109,47.38700589422384
2682957,1251552,rt432,8.537779747679233,47.40955690714721
2683500,1252308,rt432,8.545114615982714,47.41628717752562
2680771,1248167,rt439,8.508208281948336,47.37938612550053
2683211,1246768,rt433,8.540254930359914,47.36650076412083
2681623,1247973,rt433,8.519453808977891,47.37753641270602
2683341,1248181,rt433,8.542238843224398,47.379191970174084
2681403,1249905,rt433,8.516892502196855,47.3949388284005
2684170,1252459,rt432,8.554020288583557,47.417559845403645
2681214,1247211,rt433,8.51390037490458,47.37073397088982
2683773,1247312,rt433,8.547796046724892,47.371321959518966
2679482,1248363,rt433,8.491176000163065,47.38130559001006
2682616,1245680,rt432,8.53217804044857,47.35679078367569
2684280,1246604,rt432,8.554374645718081,47.364890009304865
2683078,1247962,rt433,8.538715963121344,47.377255638267215
2683855,1253943,rt432,8.55012509575605,47.43094596844119
2683382,1250461,rt432,8.54320666224126,47.39969156044254
2683465,1247977,rt433,8.54384260753234,47.37734162974455
2686091,1248126,rt433,8.578639122174623,47.37834374994093
2679265,1247813,rt439,8.48820528368092,47.37638533976711
2682487,1243321,rt432,8.530036487114693,47.3355913627055
2682498,1243819,rt439,8.530273670322336,47.340068741768285
2683763,1247777,rt433,8.54775067623276,47.375505143193394
2683565,1249442,rt432,8.545440200829557,47.390504190748466
2682666,1247077,rt433,8.533097672017496,47.36934831187258
2685491,1251994,rt433,8.571434422957736,47.41320780293842
2682332,1249649,rt433,8.529149379600877,47.39252107162091
2681218,1251822,rt433,8.51479050057938,47.41220187752991
2683461,1247990,rt433,8.543792072017066,47.377459050049794
2681192,1247158,rt432,8.513599518880886,47.370260030375086
2682746,1247459,rt432,8.534227317270803,47.37277374612108
2682082,1247722,rt433,8.525484951465682,47.37522205315986
2681664,1248889,rt433,8.52016381160652,47.38576927041304
2682760,1247703,rt433,8.534457773257449,47.37496637280681
2683593,1253498,rt432,8.546569462935969,47.426977316799274
2679634,1249757,rt433,8.493436755737529,47.393824046602475
2682963,1253891,rt433,8.53829350364301,47.43059135108578
2683605,1246779,rt433,8.545472456116023,47.36654982609168
2682667,1251070,rt433,8.533848707403783,47.40525861201423
2682638,1250370,rt432,8.533335179513045,47.398966939152395
2680640,1252560,rt432,8.507265912866215,47.41890997510498
2682590,1246445,rt433,8.531975009569319,47.363674009459174
2681001,1248526,rt433,8.51131858184068,47.3825865202895
2683556,1250020,rt432,8.545428983643752,47.39570346526744
2683840,1246361,rt433,8.548504943189407,47.36276073787621
2683578,1253510,rt432,8.546372923806777,47.427087139944014
2680034,1248881,rt433,8.49857769591521,47.38589735611003
2679246,1248474,rt433,8.488070768164167,47.38233228793456
2683502,1253105,rt433,8.545290050476586,47.42345453133691
2683367,1252407,rt433,8.543370883688025,47.4171943623039
2678229,1250188,rt432,8.47490404424961,47.39786856085871
2682789,1247013,rt433,8.534714107705303,47.36875729393112
2680901,1248038,rt433,8.509906231557055,47.37821002707393
2683786,1247092,rt433,8.547926971957601,47.36934176572897
2683223,1247891,rt433,8.540622549898872,47.37659881118021
2683531,1247878,rt433,8.544697966604032,47.376442923779486
2680176,1249718,rt432,8.500608087301147,47.393407558385285
2681177,1250357,rt433,8.513981312276266,47.39903171290153
2683617,1252111,rt433,8.546627963470918,47.414500660190235
2681989,1246077,rt433,8.523952446905671,47.360439466255606
2679674,1253055,rt433,8.494554293618457,47.42347926783431
2683523,1247784,rt433,8.544574507743036,47.375598562243646
2684836,1246077,rt439,8.561634467009368,47.360079167772824
2682150,1243715,rt433,8.525650317895089,47.3391768683811
2681558,1250481,rt433,8.519050420249782,47.40009981852318
2682965,1248401,rt439,8.537301234089803,47.38121796177125
2679445,1253448,rt432,8.491589574360917,47.42704130971634
2683363,1249041,rt433,8.542690349851947,47.38692346106896
2683925,1251274,rt432,8.550551557299096,47.406934123168675
2681712,1245805,rt433,8.520236508006109,47.35802764830131
2683927,1251264,rt433,8.550576174562721,47.406843935658785
2683437,1251327,rt433,8.544096768339168,47.407472777565005
2683816,1252867,rt433,8.549406342371975,47.421274242747224
2679700,1250310,rt439,8.494409412051665,47.39878940450092
2683551,1250077,rt432,8.545373409382234,47.39621671770907
2683324,1247989,rt433,8.541978009960548,47.37746739593622
2682723,1249708,rt433,8.534338590677088,47.39300269158002
2683241,1247844,rt433,8.540852124487488,47.37617384938804
2678207,1250189,rt432,8.474612824675829,47.39788016674697
2682119,1245792,rt433,8.525620842785505,47.35786015351429
2683665,1251273,rt433,8.547107074978692,47.406958213580666
2679463,1249162,rt433,8.491066314124787,47.38849362325288
2686509,1251243,rt433,8.584776317715372,47.40632094976154
2681460,1247742,rt433,8.517253639545405,47.37547910881905
2683801,1247281,rt433,8.54816091968909,47.37103960502851
2683538,1247594,rt433,8.544737640029647,47.3738879220546
2678579,1248473,rt433,8.479238627362054,47.38240318102684
2683856,1253944,rt432,8.550138536757702,47.43095483424145
2683168,1246695,rt432,8.53967216910698,47.36584967431338
2681382,1247736,rt433,8.516219864634337,47.375434786434795
2681204,1248552,rt432,8.514011286102328,47.382795359674766
2683053,1249211,rt433,8.538616785808053,47.388491482903135
2686116,1246141,rt432,8.57858829330453,47.36048874326771
2683179,1247939,rt433,8.54004892096784,47.37703604853795
2681478,1248170,rt433,8.517569866436881,47.379326057586674
2682647,1247880,rt433,8.532994406899093,47.37657238342947
2683597,1251715,rt439,8.546288915241108,47.41094187171472
2682995,1248018,rt433,8.537627433479486,47.37776972659891
2682364,1248640,rt433,8.529387422974334,47.38344278164785
2683778,1248235,rt432,8.548035000968142,47.379622189718
2682537,1248961,rt432,8.531737412631044,47.386307998038355
2686850,1250888,rt433,8.589224594795898,47.40308347749471
2682881,1247476,rt433,8.53601770546577,47.3729096676861
2681431,1249431,rt433,8.517177055143462,47.39067251697173
2686235,1251478,rt433,8.581191956643996,47.408470291899484
2684010,1246572,rt433,8.550794699222683,47.364636693982035
2682644,1247475,rt433,8.53287991085315,47.37293044062397
2683928,1251851,rt432,8.550699631306678,47.41212284873544
2683922,1246232,rt433,8.549566144754174,47.361590154630406
2683652,1250525,rt432,8.54679491610274,47.400232893450294
2683850,1247186,rt432,8.548791805614963,47.370179002141974
2680298,1248767,rt433,8.502053168155292,47.384839984436695
2679505,1248335,rt433,8.491475569746585,47.38105099906785
2680210,1247392,rt433,8.50064145597859,47.37248475060255
2680520,1250398,rt433,8.5052864525939,47.39948108656782
2682104,1246178,rt433,8.525493077943363,47.36133348751155
2682480,1243690,rt432,8.530011778607612,47.33891083470615
2683162,1247652,rt433,8.539770518839752,47.37445709815335
2681716,1248042,rt433,8.520697730690191,47.378145429665345
2683793,1250581,rt432,8.548673041754606,47.400718593567284
2683719,1246645,rt439,8.546956447517873,47.36533024092573
2681012,1247970,rt433,8.511363588523531,47.37758483739579
2686446,1251391,rt432,8.583970372492876,47.407660217486566
2681956,1249674,rt433,8.524174307230194,47.392792793339886
2682690,1244526,rt432,8.532944419304188,47.34640307134561
2680899,1248061,rt433,8.509883908490973,47.37841712100222
2682446,1248074,rt433,8.53036894843263,47.37834227921929
2685196,1247686,rt433,8.56670545084364,47.37450302569608
2685861,1246498,rt433,8.575281646590135,47.363732636384256
2683910,1252990,rt432,8.55067502140013,47.42236843481728
2680979,1253580,rt433,8.511942651189957,47.42804151067534
2682699,1250251,rt432,8.534121139419273,47.39788907856176
2683915,1252984,rt432,8.550740150139902,47.422313838210044
2685039,1247785,rt433,8.564645708568726,47.375413645946864
2679194,1250818,rt433,8.487797203708784,47.40341907376868
2683623,1247785,rt439,8.545898644381493,47.37559487224318
2683431,1252213,rt433,8.544182657057508,47.41544156592049
2682861,1253603,rt433,8.536888252803978,47.42801415141287
2682274,1248036,rt433,8.52808464460864,47.37802203041244
2682952,1246719,rt433,8.536817402463234,47.36609273869562
2682359,1244354,rt433,8.528532919872708,47.34489762749497
2681765,1247418,rt432,8.521232512315997,47.372527470891356
2682220,1247921,rt433,8.527348550729787,47.376994532065694
2681720,1247663,rt433,8.520681493815168,47.374736436740605
2679903,1247945,rt433,8.496675846532362,47.37749541740362
2681675,1243251,rt432,8.519281278950595,47.33506289083169
2683945,1252018,rt432,8.550956221700686,47.41362255355669
2682390,1246951,rt433,8.529420801381471,47.368249707175764
2679726,1250412,rt439,8.4947719760034,47.39970358192984
2681354,1249208,rt432,8.51611676681765,47.38867651019006
2683569,1251972,rt433,8.545966013165978,47.4132566923405
2682188,1248017,rt433,8.526942502996949,47.377861889045086
2679082,1250046,rt439,8.486177070936595,47.39648963922935
2683911,1247689,rt432,8.549693619868654,47.37469489750883
2683928,1251275,rt432,8.550591486873824,47.406942734096496
2678340,1250814,rt433,8.476483924767223,47.4034852350171
2686561,1245736,rt433,8.584399881025083,47.356788147004806
2682174,1246612,rt433,8.526499238503854,47.365227909144416
2683724,1251182,rt433,8.547871623448348,47.40613232779086
2684065,1247162,rt433,8.551633498459486,47.369935769412834
2680391,1250484,rt433,8.503593238232757,47.40027027298921
2685605,1246182,rt433,8.57183269796305,47.360924039560274
2685161,1246592,rt433,8.566033973798591,47.364668835823274
2682383,1247048,rt432,8.529345986209266,47.369122942348774
2683257,1248107,rt432,8.541112882918519,47.378537081611924
2681800,1246628,rt432,8.521551531510584,47.365418329807284
2684738,1246284,rt432,8.560376545706047,47.36195340278183
2679932,1250386,rt433,8.497495923762429,47.39944478693065
2682660,1247486,rt433,8.533093763930447,47.37302736100367
2680763,1252145,rt433,8.508820710159904,47.415162679268214
2679650,1250097,rt433,8.493709208579872,47.39687986317169
2679728,1249241,rt432,8.494589741091483,47.389172084420395
2682483,1248579,rt433,8.530951915286721,47.382879299062104
2682595,1250340,rt432,8.53276008910008,47.39870253345426
2680644,1252554,rt432,8.507317831551662,47.41885552539893
2682256,1248269,rt433,8.527889146558133,47.380119734526254
2680109,1247027,rt433,8.499239020866447,47.36921442921048
2680932,1253516,rt432,8.511308182901152,47.42747172163232
2678660,1251040,rt432,8.480762590703776,47.40547959802447
2683027,1246579,rt432,8.537784229533665,47.364824218596425
2678528,1249443,rt432,8.47873356361608,47.39113289096287
2680367,1252724,rt439,8.503678056016549,47.420418256118325
2679492,1250411,rt433,8.491672323237713,47.39972287141372
